기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2021	강서구	공항동	남자	14,431.5	682	859.5	491.5	507.5	771.5	1,189	1,228.5	1,495	1,389.5	1,083.5	1,044.5	933	957.5	686.5	483.5	339.5	187	86.5	11.5	3	1.5
2021	강서구	공항동	여자	14,109.5	647	806.5	503	444	799	1,121	1,171	1,386	1,157	994.5	941.5	991	1,011	743	504	391.5	245	163	70.5	18	2
2021	강서구	방화1동	계	43,288.5	1,540.5	2,502.5	2,221.5	2,019	2,211	2,919	2,791.5	3,480.5	3,905	3,664	3,153	3,192	3,240	2,447.5	1,730.5	1,046.5	729	329	135.5	28	3
2021	강서구	방화1동	남자	21,115.5	763	1,233.5	1,115	1,015	1,102	1,388	1,344	1,726.5	1,934.5	1,898.5	1,588	1,529.5	1,541	1,163	858.5	491.5	277.5	108	34.5	3.5	0.5
2021	강서구	방화1동	여자	22,173	777.5	1,269	1,106.5	1,004	1,109	1,531	1,447.5	1,754	1,970.5	1,765.5	1,565	1,662.5	1,699	1,284.5	872	555	451.5	221	101	24.5	2.5
2021	강서구	방화2동	계	22,859	541.5	629.5	661.5	756.5	1,242.5	2,065	1,949	1,648.5	1,521.5	1,623.5	1,730.5	1,771	2,037	1,625.5	1,152	892.5	589.5	300.5	100.5	18.5	2.5
2021	강서구	방화2동	남자	11,285.5	296	316	355	384.5	607.5	982.5	1,021.5	893	826.5	849.5	905.5	851.5	969	759.5	526.5	395	225.5	92	22	7	-
2021	강서구	방화2동	여자	11,573.5	245.5	313.5	306.5	372	635	1,082.5	927.5	755.5	695	774	825	919.5	1,068	866	625.5	497.5	364	208.5	78.5	11.5	2.5
2021	강서구	방화3동	계	22,904	611.5	684	734.5	732	956	1,492.5	1,738	1,888.5	1,726.5	1,625	1,709	1,776.5	2,172.5	1,746.5	1,260.5	887.5	629	346.5	142.5	39.5	5.5
2021	강서구	방화3동	남자	11,115.5	323.5	330.5	383.5	385.5	506.5	758.5	875.5	1,010.5	857.5	843.5	837.5	846.5	997.5	824.5	584	380	225	105	30.5	9	1
2021	강서구	방화3동	여자	11,788.5	288	353.5	351	346.5	449.5	734	862.5	878	869	781.5	871.5	930	1,175	922	676.5	507.5	404	241.5	112	30.5	4.5
2021	강서구	화곡1동	계	51,457.5	1,374.5	1,227	1,099	1,324.5	3,031.5	6,375.5	5,719.5	4,704.5	3,874	3,473	3,540	3,650	3,944	3,045	2,291	1,443	843	344	125.5	26	3
2021	강서구	화곡1동	남자	24,973	694.5	621.5	552	682	1,281	2,951	2,998.5	2,528.5	2,069.5	1,781	1,667.5	1,726	1,762	1,360.5	1,108.5	699.5	354	100.5	28.5	6	0.5
2021	강서구	화곡1동	여자	26,484.5	680	605.5	547	642.5	1,750.5	3,424.5	2,721	2,176	1,804.5	1,692	1,872.5	1,924	2,182	1,684.5	1,182.5	743.5	489	243.5	97	20	2.5
2021	강서구	우장산동	계	42,923.5	1,268.5	2,384	2,771	2,705.5	2,562	2,609	2,309	3,046	4,042.5	4,378	3,652	2,842.5	2,760	2,181.5	1,578.5	962	517	240	89	21	4.5
2021	강서구	우장산동	남자	20,544.5	636	1,178.5	1,387.5	1,277.5	1,186.5	1,258	1,126.5	1,432.5	1,822.5	2,124	1,849	1,393	1,290.5	1,003	764.5	478	234	75.5	21.5	5	1
2021	강서구	우장산동	여자	22,379	632.5	1,205.5	1,383.5	1,428	1,375.5	1,351	1,182.5	1,613.5	2,220	2,254	1,803	1,449.5	1,469.5	1,178.5	814	484	283	164.5	67.5	16	3.5
2021	구로구	소계	계	396,843	12,219	14,839.5	14,546.5	15,044.5	22,731	31,627	30,701.5	31,015	30,502	30,991.5	31,544.5	30,335.5	31,366.5	24,637.5	18,496	13,064.5	8,061.5	3,643	1,179	264.5	33
2021	구로구	소계	남자	195,622	6,310.5	7,504	7,398.5	7,835.5	11,120.5	15,546	15,453	16,014	15,633.5	15,847.5	15,601.5	14,952	14,912.5	11,452	8,867	6,102	3,439.5	1,279.5	290	57	6
2021	구로구	소계	여자	201,221	5,908.5	7,335.5	7,148	7,209	11,610.5	16,081	15,248.5	15,001	14,868.5	15,144	15,943	15,383.5	16,454	13,185.5	9,629	6,962.5	4,622	2,363.5	889	207.5	27
2021	구로구	신도림동	계	35,935.5	1,540	1,991.5	1,894	1,646.5	1,984	2,293.5	2,803	3,344	3,372.5	3,135.5	2,671	2,400.5	2,238	1,822.5	1,249	728.5	489	234	71	23.5	4
2021	구로구	신도림동	남자	17,503	811	961.5	963.5	846	965.5	1,083.5	1,302.5	1,631.5	1,644.5	1,542.5	1,295	1,203	1,085	846	653.5	358	219	73	11.5	5.5	1.5
2021	구로구	신도림동	여자	18,432.5	729	1,030	930.5	800.5	1,018.5	1,210	1,500.5	1,712.5	1,728	1,593	1,376	1,197.5	1,153	976.5	595.5	370.5	270	161	59.5	18	2.5
2021	구로구	구로1동	계	20,885	813.5	1,001	1,042	899.5	1,160.5	1,588.5	1,847.5	1,927	1,859	1,718	1,534	1,420.5	1,537	1,124.5	586.5	392	231.5	138	50	13	1.5
2021	구로구	구로1동	남자	10,240	417.5	520.5	535.5	489	573	736	902	978.5	902	894.5	739	670.5	687	549	313.5	169	95	49.5	14.5	4	0.5
2021	구로구	구로1동	여자	10,645	396	480.5	506.5	410.5	587.5	852.5	945.5	948.5	957	823.5	795	750	850	575.5	273	223	136.5	88.5	35.5	9	1
2021	구로구	구로3동	계	23,442	566.5	698.5	693.5	689.5	1,397.5	2,763.5	2,660	2,243.5	2,023	1,923	1,599.5	1,409	1,426.5	1,127.5	921.5	626	403	204	60.5	5	1
2021	구로구	구로3동	남자	11,988	300	361.5	343	357	617.5	1,430.5	1,462.5	1,223	1,115.5	1,053.5	866	727.5	661	507	427.5	282.5	159.5	71.5	20.5	1	-
2021	구로구	구로3동	여자	11,454	266.5	337	350.5	332.5	780	1,333	1,197.5	1,020.5	907.5	869.5	733.5	681.5	765.5	620.5	494	343.5	243.5	132.5	40	4	1
2021	구로구	구로4동	계	19,707.5	384	398.5	460	600	1,069	1,729.5	1,532.5	1,333.5	1,283	1,487	1,668.5	1,721.5	1,701	1,351	1,176.5	901.5	601	235	65	9.5	-
2021	구로구	구로4동	남자	9,547	201	206.5	222	314	522	789.5	809	687	666.5	752	843.5	859	780	593.5	564.5	378.5	246.5	94	14	4	-
2021	구로구	구로4동	여자	10,160.5	183	192	238	286	547	940	723.5	646.5	616.5	735	825	862.5	921	757.5	612	523	354.5	141	51	5.5	-
2021	구로구	구로5동	계	29,032	899	875	694	848	1,846.5	3,180	2,884.5	2,585.5	2,040.5	1,996	2,221.5	2,227	2,182	1,592	1,205.5	880.5	529.5	256.5	71.5	14.5	2.5
2021	구로구	구로5동	남자	14,081.5	477.5	436	346.5	434	768	1,430.5	1,408	1,337.5	1,070.5	1,004	1,087.5	1,134.5	1,040.5	785.5	563.5	415	235	86.5	17	4	-
2021	구로구	구로5동	여자	14,950.5	421.5	439	347.5	414	1,078.5	1,749.5	1,476.5	1,248	970	992	1,134	1,092.5	1,141.5	806.5	642	465.5	294.5	170	54.5	10.5	2.5
2021	구로구	고척1동	계	22,566.5	543	736.5	862.5	1,030	1,509	1,652	1,421	1,401.5	1,511.5	1,859	1,953	1,889.5	1,918	1,596.5	1,155	769.5	464.5	204.5	73.5	14.5	2
2021	구로구	고척1동	남자	11,235.5	285.5	366.5	426.5	549	786	871.5	737	727.5	767.5	940.5	940.5	946	925.5	755	575.5	362.5	186	64.5	19	2.5	1
2021	구로구	고척1동	여자	11,331	257.5	370	436	481	723	780.5	684	674	744	918.5	1,012.5	943.5	992.5	841.5	579.5	407	278.5	140	54.5	12	1
2021	구로구	고척2동	계	26,796.5	661.5	1,061	1,042	1,143.5	1,645	1,863	1,485	1,711	1,958	2,210.5	2,442	2,232	2,256.5	1,743.5	1,337.5	982.5	628.5	286.5	86	17	4
2021	구로구	고척2동	남자	13,267.5	337.5	532.5	544	577	854	956	749.5	872	962	1,123.5	1,220	1,093.5	1,143	819.5	624.5	455.5	264.5	111.5	21.5	5.5	0.5
2021	구로구	고척2동	여자	13,529	324	528.5	498	566.5	791	907	735.5	839	996	1,087	1,222	1,138.5	1,113.5	924	713	527	364	175	64.5	11.5	3.5
2021	구로구	개봉2동	계	31,071.5	952.5	1,122	1,058	1,206.5	1,732.5	2,021	2,068.5	2,310	2,371	2,353	2,427.5	2,421	2,748	2,305.5	1,768	1,147.5	652.5	287	99	17.5	3
2021	구로구	개봉2동	남자	15,145	480	589.5	534	607.5	862.5	1,015	1,031.5	1,162.5	1,247.5	1,171.5	1,161	1,131	1,224.5	1,083.5	830	587	298	94.5	29.5	4.5	-
2021	구로구	개봉2동	여자	15,926.5	472.5	532.5	524	599	870	1,006	1,037	1,147.5	1,123.5	1,181.5	1,266.5	1,290	1,523.5	1,222	938	560.5	354.5	192.5	69.5	13	3
2021	구로구	개봉3동	계	20,365	499	627.5	663.5	747	1,146	1,415.5	1,314	1,368.5	1,498	1,604	1,709.5	1,694	1,910.5	1,571	1,092.5	713	488.5	221.5	64.5	14.5	2.5
2021	구로구	개봉3동	남자	9,925.5	248.5	305.5	341	398	585.5	726.5	691	693.5	767.5	825	815.5	777	878	712	536	325.5	203	77.5	16	2.5	0.5
2021	구로구	개봉3동	여자	10,439.5	250.5	322	322.5	349	560.5	689	623	675	730.5	779	894	917	1,032.5	859	556.5	387.5	285.5	144	48.5	12	2
2021	구로구	오류1동	계	22,379	635.5	553.5	518	687.5	1,410	2,566.5	2,469.5	1,896	1,560.5	1,531.5	1,525.5	1,468	1,661.5	1,303.5	1,039.5	767.5	501	196	71.5	16	0.5
2021	구로구	오류1동	남자	10,913	331	257.5	263	351.5	577	1,160	1,238	1,014	818	801.5	773	736	806	618	499.5	370	206.5	78	13.5	1	-
2021	구로구	오류1동	여자	11,466	304.5	296	255	336	833	1,406.5	1,231.5	882	742.5	730	752.5	732	855.5	685.5	540	397.5	294.5	118	58	15	0.5
2021	구로구	수궁동	계	23,552	641.5	790	899.5	1,065	1,345.5	1,654	1,598.5	1,653	1,807	1,884	1,941	1,934.5	2,033	1,574	1,129	845.5	458.5	208	70	18.5	2
2021	구로구	수궁동	남자	11,624.5	330.5	408	496	586	715.5	847	793.5	853.5	912	925.5	952	890	983.5	719.5	532.5	400	192.5	65	18	2.5	1.5
2021	구로구	수궁동	여자	11,927.5	311	382	403.5	479	630	807	805	799.5	895	958.5	989	1,044.5	1,049.5	854.5	596.5	445.5	266	143	52	16	0.5
2021	구로구	가리봉동	계	8,787	112	124.5	126	154.5	495.5	1,044.5	712	539	443.5	612	821	879	882.5	655	483.5	325.5	224.5	110.5	29.5	10.5	2
2021	구로구	가리봉동	남자	4,748.5	58.5	67.5	69	86	216	617.5	414	323.5	250	334.5	475	507	495	340.5	233	139.5	86	27.5	4.5	4	-
2021	구로구	가리봉동	여자	4,038.5	53.5	57	57	68.5	279.5	427	298	215.5	193.5	277.5	346	372	387.5	314.5	250.5	186	138.5	83	25	6.5	2
2021	구로구	구로2동	계	23,771.5	368	478	610	775	1,293.5	1,893.5	1,471.5	1,363	1,379.5	1,920.5	2,310.5	2,233.5	2,226.5	1,751.5	1,419	1,157	721.5	283.5	91.5	22.5	2
2021	구로구	구로2동	남자	11,999	205.5	233.5	328	402	661.5	990.5	810	763	746	998.5	1,206.5	1,165	1,082.5	818	609.5	538	312.5	105	16	7.5	-
2021	구로구	구로2동	여자	11,772.5	162.5	244.5	282	373	632	903	661.5	600	633.5	922	1,104	1,068.5	1,144	933.5	809.5	619	409	178.5	75.5	15	2
2021	구로구	개봉1동	계	33,789	1,075	1,095	1,067.5	1,297.5	1,974.5	2,533.5	2,565.5	2,457	2,414.5	2,406.5	2,839.5	2,877.5	2,920	2,221	1,653	1,213.5	731	308	106.5	29	3.5
2021	구로구	개봉1동	남자	16,866.5	537	537.5	531.5	672.5	1,044	1,270.5	1,294	1,319.5	1,251.5	1,231	1,396.5	1,433	1,437	1,048	803.5	580.5	329	114.5	30	5	0.5
2021	구로구	개봉1동	여자	16,922.5	538	557.5	536	625	930.5	1,263	1,271.5	1,137.5	1,163	1,175.5	1,443	1,444.5	1,483	1,173	849.5	633	402	193.5	76.5	24	3
2021	구로구	오류2동	계	38,460	1,073.5	2,009	2,202	1,744	2,045	2,483	2,338.5	2,689	3,271	3,261.5	2,987.5	2,645	2,834.5	2,252	1,854.5	1,409	802.5	390.5	136	31	1
2021	구로구	오류2동	남자	18,521	543.5	1,033	1,103.5	904	1,044	1,184	1,132.5	1,327.5	1,596	1,672.5	1,414.5	1,277.5	1,275	980.5	867.5	634.5	349.5	143.5	35.5	2.5	-
2021	구로구	오류2동	여자	19,939	530	976	1,098.5	840	1,001	1,299	1,206	1,361.5	1,675	1,589	1,573	1,367.5	1,559.5	1,271.5	987	774.5	453	247	100.5	28.5	1
2021	구로구	항동	계	16,303	1,454.5	1,278	714	510.5	677	945.5	1,530	2,193.5	1,709.5	1,089.5	893	883	891	646.5	425.5	205.5	134.5	79.5	33	8	1.5
2021	구로구	항동	남자	8,016.5	746	687	351.5	262	328.5	437.5	678	1,100	916.5	577	416	401.5	409	276.5	233	106	57	23.5	9	1	-
2021	구로구	항동	여자	8,286.5	708.5	591	362.5	248.5	348.5	508	852	1,093.5	793	512.5	477	481.5	482	370	192.5	99.5	77.5	56	24	7	1.5
2021	금천구	소계	계	228,299.5	5,506	6,586.5	6,566.5	7,688	13,939	23,063	19,268	16,474	15,117.5	16,622.5	19,187	19,835.5	19,348	13,952.5	10,242.5	7,482.5	4,528	2,050.5	672.5	144	25.5
2021	금천구	소계	남자	115,251	2,852.5	3,355	3,330.5	3,864.5	6,710	11,738	10,687.5	9,104	8,113	8,552.5	9,551.5	9,956.5	9,639	6,681	4,870.5	3,430	1,916	693.5	164	36	5.5
2021	금천구	소계	여자	113,048.5	2,653.5	3,231.5	3,236	3,823.5	7,229	11,325	8,580.5	7,370	7,004.5	8,070	9,635.5	9,879	9,709	7,271.5	5,372	4,052.5	2,612	1,357	508.5	108	20
2021	금천구	가산동	계	22,991	352	314.5	284.5	391.5	1,808.5	4,839.5	3,481	2,099.5	1,402	1,292.5	1,375.5	1,436.5	1,430	914.5	705.5	446	253	118	38	8.5	-
2021	금천구	가산동	남자	12,504.5	178	142	149.5	181	684.5	2,389.5	2,127.5	1,325	888	790.5	816	818.5	795.5	469.5	360	223	118.5	39.5	5.5	3	-
2021	금천구	가산동	여자	10,486.5	174	172.5	135	210.5	1,124	2,450	1,353.5	774.5	514	502	559.5	618	634.5	445	345.5	223	134.5	78.5	32.5	5.5	-
2021	금천구	독산1동	계	43,156	1,599.5	1,646.5	1,143	1,162.5	2,605	5,038.5	4,753	4,124	3,337.5	2,946.5	3,082	3,144.5	2,952.5	2,028.5	1,424	1,123.5	640	297	86.5	17.5	4
2021	금천구	독산1동	남자	22,130.5	819	850	561.5	579	1,184.5	2,559	2,625	2,300.5	1,840	1,596.5	1,526.5	1,609	1,499.5	1,000	654	495	295.5	109.5	23.5	2.5	0.5
2021	금천구	독산1동	여자	21,025.5	780.5	796.5	581.5	583.5	1,420.5	2,479.5	2,128	1,823.5	1,497.5	1,350	1,555.5	1,535.5	1,453	1,028.5	770	628.5	344.5	187.5	63	15	3.5
2021	금천구	독산2동	계	18,625.5	372.5	481	531.5	633	1,094	1,695.5	1,321	1,177	1,128.5	1,379.5	1,800	1,871	1,783	1,250.5	918.5	606	342.5	166	56	15.5	3
2021	금천구	독산2동	남자	9,420.5	195.5	239.5	290	336.5	575	872	724.5	628.5	597.5	687.5	871	974	864	610.5	451.5	287.5	140	55	17	3.5	-
2021	금천구	독산2동	여자	9,205	177	241.5	241.5	296.5	519	823.5	596.5	548.5	531	692	929	897	919	640	467	318.5	202.5	111	39	12	3
2021	금천구	독산3동	계	23,944	438.5	528.5	552.5	752.5	1,423.5	2,445.5	1,957	1,603	1,406	1,676	2,213	2,346	2,284.5	1,605.5	1,131	773	492	210	87.5	16	2.5
2021	금천구	독산3동	남자	11,995.5	233.5	288.5	267	369.5	687.5	1,216.5	1,101.5	899	764.5	836.5	1,056.5	1,175.5	1,124.5	760.5	537.5	374	207.5	70.5	21	3	1
2021	금천구	독산3동	여자	11,948.5	205	240	285.5	383	736	1,229	855.5	704	641.5	839.5	1,156.5	1,170.5	1,160	845	593.5	399	284.5	139.5	66.5	13	1.5
2021	금천구	독산4동	계	15,116.5	300	324.5	427.5	514.5	914.5	1,319	1,072	897	877.5	1,085	1,503.5	1,609	1,463.5	1,035	782	523	302	118.5	40.5	6	2
2021	금천구	독산4동	남자	7,595.5	161	169.5	208	256.5	458	675	589.5	485	461.5	521.5	770.5	804	746	488.5	372.5	236.5	143	36	11	2	-
2021	금천구	독산4동	여자	7,521	139	155	219.5	258	456.5	644	482.5	412	416	563.5	733	805	717.5	546.5	409.5	286.5	159	82.5	29.5	4	2
2021	금천구	시흥1동	계	32,826	796	959	1,012	1,219.5	1,961.5	2,910	2,481.5	2,241.5	2,265	2,511.5	2,846.5	2,899.5	2,757	2,080.5	1,547.5	1,178	686.5	325	121	24.5	2.5
2021	금천구	시흥1동	남자	16,344.5	416.5	485	546.5	651	999.5	1,456	1,317.5	1,195.5	1,169.5	1,254.5	1,394	1,429	1,343	988	724.5	540.5	286	104.5	34	8.5	1
2021	금천구	시흥1동	여자	16,481.5	379.5	474	465.5	568.5	962	1,454	1,164	1,046	1,095.5	1,257	1,452.5	1,470.5	1,414	1,092.5	823	637.5	400.5	220.5	87	16	1.5
2021	금천구	시흥2동	계	21,356	564	937.5	1,060	1,042	1,228	1,176.5	1,086	1,319.5	1,555	1,828	1,866	1,833	1,899.5	1,372.5	1,000.5	764	504.5	217.5	78	19.5	4.5
2021	금천구	시흥2동	남자	10,281.5	302	461.5	505.5	514.5	622	615	549.5	635	752.5	904	872.5	874	908	661	475.5	338	205	68.5	13	3.5	1
2021	금천구	시흥2동	여자	11,074.5	262	476	554.5	527.5	606	561.5	536.5	684.5	802.5	924	993.5	959	991.5	711.5	525	426	299.5	149	65	16	3.5
2021	금천구	시흥3동	계	10,833	229.5	295.5	299.5	383.5	644.5	758	716	662.5	642.5	836	945.5	1,011.5	1,108.5	834	580	461	262.5	124.5	30	7.5	0.5
2021	금천구	시흥3동	남자	5,387	111.5	150.5	145.5	189	347	405	380	365.5	336.5	427	475.5	469	535	384.5	295	210.5	106	48.5	4.5	1	-
2021	금천구	시흥3동	여자	5,446	118	145	154	194.5	297.5	353	336	297	306	409	470	542.5	573.5	449.5	285	250.5	156.5	76	25.5	6.5	0.5
2021	금천구	시흥4동	계	20,250.5	454	594	664.5	789.5	1,137	1,503.5	1,288.5	1,245.5	1,310	1,517.5	1,850	1,939.5	1,941	1,467.5	1,061.5	747.5	466.5	198	59	12.5	3.5
2021	금천구	시흥4동	남자	10,028	225	306	346.5	399.5	568	797	670.5	675.5	665	748	905	907.5	967.5	698	519.5	348	191.5	67.5	16.5	4.5	1.5
2021	금천구	시흥4동	여자	10,222.5	229	288	318	390	569	706.5	618	570	645	769.5	945	1,032	973.5	769.5	542	399.5	275	130.5	42.5	8	2
2021	금천구	시흥5동	계	19,201	400	505.5	591.5	799.5	1,122.5	1,377	1,112	1,104.5	1,193.5	1,550	1,705	1,745	1,728.5	1,364	1,092	860.5	578.5	276	76	16.5	3
2021	금천구	시흥5동	남자	9,563.5	210.5	262.5	310.5	388	584	753	602	594.5	638	786.5	864	896	856	620.5	480.5	377	223	94	18	4.5	0.5
2021	금천구	시흥5동	여자	9,637.5	189.5	243	281	411.5	538.5	624	510	510	555.5	763.5	841	849	872.5	743.5	611.5	483.5	355.5	182	58	12	2.5
2021	영등포구	소계	계	372,443.5	12,276	12,998	11,484.5	12,361	21,604.5	36,988.5	36,157.5	32,640	27,824.5	27,220	28,347.5	26,893	26,477	19,979.5	15,128	11,305.5	7,555	3,751.5	1,151.5	265	35.5
2021	영등포구	소계	남자	183,852	6,276	6,633	5,909	6,518	10,026	17,306	18,228	17,013	14,381	13,936	14,255	13,773.5	12,902.5	9,608	7,067.5	5,072.5	3,201.5	1,360	319	60.5	6
2021	영등포구	소계	여자	188,591.5	6,000	6,365	5,575.5	5,843	11,578.5	19,682.5	17,929.5	15,627	13,443.5	13,284	14,092.5	13,119.5	13,574.5	10,371.5	8,060.5	6,233	4,353.5	2,391.5	832.5	204.5	29.5
2021	영등포구	여의동	계	32,822	1,149	1,649	1,541.5	1,356.5	1,635.5	2,081	2,278	2,703.5	2,680.5	2,610.5	2,635	2,378	2,212	1,799.5	1,379	1,143	876.5	534	135	41.5	3.5
2021	영등포구	여의동	남자	15,435.5	557.5	833.5	760	690.5	770.5	943	1,022	1,236	1,236	1,243.5	1,295.5	1,154.5	1,024.5	856.5	641.5	495.5	385.5	220.5	56.5	11.5	1
2021	영등포구	여의동	여자	17,386.5	591.5	815.5	781.5	666	865	1,138	1,256	1,467.5	1,444.5	1,367	1,339.5	1,223.5	1,187.5	943	737.5	647.5	491	313.5	78.5	30	2.5
2021	영등포구	당산1동	계	20,227.5	605	493.5	423.5	527.5	1,191.5	2,299.5	2,360.5	1,844.5	1,432	1,367	1,488	1,462	1,463	1,145.5	810.5	594	428.5	213	65	11.5	2
2021	영등포구	당산1동	남자	9,906.5	320	243	209.5	266	526	1,060	1,196	986	739.5	704	761.5	735.5	699.5	538	381.5	254	187.5	81.5	15.5	2	-
2021	영등포구	당산1동	여자	10,321	285	250.5	214	261.5	665.5	1,239.5	1,164.5	858.5	692.5	663	726.5	726.5	763.5	607.5	429	340	241	131.5	49.5	9.5	2
2021	영등포구	당산2동	계	37,099	1,376.5	1,391.5	1,177	1,101.5	2,347	4,907.5	4,595	3,597	2,826	2,381	2,426	2,293	2,150	1,579	1,146	804.5	557	312	100.5	25.5	5.5
2021	영등포구	당산2동	남자	17,404.5	709	712.5	594.5	531	963	2,012.5	2,148	1,775.5	1,413.5	1,174	1,140.5	1,117.5	1,049	757	567	354	238.5	109.5	29	6	3
2021	영등포구	당산2동	여자	19,694.5	667.5	679	582.5	570.5	1,384	2,895	2,447	1,821.5	1,412.5	1,207	1,285.5	1,175.5	1,101	822	579	450.5	318.5	202.5	71.5	19.5	2.5
2021	영등포구	양평1동	계	17,625.5	698	557.5	489.5	521	915.5	1,895	2,396.5	2,057	1,542	1,297.5	1,127	907.5	923.5	742	591.5	451	313.5	133	47.5	16.5	3
2021	영등포구	양평1동	남자	8,644	383	298	242.5	259.5	390.5	804	1,191.5	1,098	803.5	697	613.5	447	434	328.5	267	198.5	126.5	43.5	15	2.5	0.5
2021	영등포구	양평1동	여자	8,981.5	315	259.5	247	261.5	525	1,091	1,205	959	738.5	600.5	513.5	460.5	489.5	413.5	324.5	252.5	187	89.5	32.5	14	2.5
2021	영등포구	양평2동	계	22,116	858.5	750.5	678.5	848.5	1,363	2,339.5	2,877	2,351.5	1,670.5	1,597	1,632	1,368	1,315	863	620	445	315	155	59.5	7	2
2021	영등포구	양평2동	남자	10,921.5	429	389.5	354	444.5	645	1,021	1,427.5	1,254	852.5	797.5	831.5	724	669	408.5	283.5	190	128.5	53.5	16.5	2	-
2021	영등포구	양평2동	여자	11,194.5	429.5	361	324.5	404	718	1,318.5	1,449.5	1,097.5	818	799.5	800.5	644	646	454.5	336.5	255	186.5	101.5	43	5	2
2021	영등포구	신길1동	계	17,065.5	276.5	297.5	345.5	501.5	1,072.5	2,312.5	1,841.5	1,176	1,095.5	1,230	1,234.5	1,218.5	1,302.5	957	811.5	659	437.5	225	54.5	13.5	3
2021	영등포구	신길1동	남자	8,673	123.5	155	171	265.5	455.5	1,221	1,056	668.5	619	656	650.5	635	614.5	466	351	275	183.5	88.5	15.5	2.5	-
2021	영등포구	신길1동	여자	8,392.5	153	142.5	174.5	236	617	1,091.5	785.5	507.5	476.5	574	584	583.5	688	491	460.5	384	254	136.5	39	11	3
2021	영등포구	신길3동	계	16,519	547.5	602.5	534	573.5	876	1,254.5	1,234.5	1,278.5	1,186	1,225.5	1,385.5	1,412.5	1,389	1,046.5	756.5	622	354	174	52.5	12	2
2021	영등포구	신길3동	남자	8,147	287	308	274	300.5	445	608.5	639	655	634.5	614.5	684.5	709	648	512	349.5	272.5	132.5	59.5	11.5	2	-
2021	영등포구	신길3동	여자	8,372	260.5	294.5	260	273	431	646	595.5	623.5	551.5	611	701	703.5	741	534.5	407	349.5	221.5	114.5	41	10	2
2021	영등포구	신길4동	계	12,056.5	390.5	436.5	421.5	391.5	674.5	875.5	847	980	920.5	920	962.5	1,007	1,054.5	763.5	553	407	274	127	39	10.5	1
2021	영등포구	신길4동	남자	5,987	199.5	207	233.5	206	356.5	449	429.5	524.5	479.5	475	476.5	499	511	366	248	168	104	43.5	8	3	-
2021	영등포구	신길4동	여자	6,069.5	191	229.5	188	185.5	318	426.5	417.5	455.5	441	445	486	508	543.5	397.5	305	239	170	83.5	31	7.5	1
2021	영등포구	신길5동	계	10,660	384.5	421	354	385	584	748	693	839.5	802.5	763	912.5	886	948.5	705	505.5	361	223	100.5	37	5.5	1
2021	영등포구	신길5동	남자	5,178	197	206.5	176	196	287	373	351.5	454	416.5	390.5	424.5	439.5	430.5	314	248	154.5	84	28	7	-	-
2021	영등포구	신길5동	여자	5,482	187.5	214.5	178	189	297	375	341.5	385.5	386	372.5	488	446.5	518	391	257.5	206.5	139	72.5	30	5.5	1
2021	영등포구	신길6동	계	18,234.5	488	585	504.5	653	1,164.5	1,926	1,588.5	1,402.5	1,231.5	1,279	1,452.5	1,386	1,450.5	1,114.5	826.5	535	402.5	181	52	11.5	-
2021	영등포구	신길6동	남자	8,890	258	284.5	292.5	374	557	879.5	780	740	628.5	656.5	679	684.5	673.5	522.5	407.5	229.5	164.5	67.5	9	2	-
2021	영등포구	신길6동	여자	9,344.5	230	300.5	212	279	607.5	1,046.5	808.5	662.5	603	622.5	773.5	701.5	777	592	419	305.5	238	113.5	43	9.5	-
2021	영등포구	신길7동	계	19,889.5	945.5	1,131	870.5	852	1,297.5	1,418	1,488.5	1,907.5	1,657.5	1,635.5	1,604	1,393.5	1,268	863	613.5	439.5	281.5	171.5	43.5	7	1
2021	영등포구	신길7동	남자	9,926	495.5	598.5	459.5	475.5	665	697	716	971	842	818	786.5	702	607.5	424	274	211	117	53.5	12	0.5	-
2021	영등포구	신길7동	여자	9,963.5	450	532.5	411	376.5	632.5	721	772.5	936.5	815.5	817.5	817.5	691.5	660.5	439	339.5	228.5	164.5	118	31.5	6.5	1
2021	영등포구	대림1동	계	14,462.5	442	419	377.5	501	872.5	1,224	946	998	953	1,068.5	1,191	1,272	1,212	941.5	820.5	630.5	356	170	56	11.5	-
2021	영등포구	대림1동	남자	7,181.5	248	212	196.5	306.5	413	633	510.5	508.5	532	543.5	562	635	577.5	425	358	297	156.5	57.5	7.5	2	-
2021	영등포구	대림1동	여자	7,281	194	207	181	194.5	459.5	591	435.5	489.5	421	525	629	637	634.5	516.5	462.5	333.5	199.5	112.5	48.5	9.5	-
2021	영등포구	대림2동	계	11,926.5	189	234	240	325	663	1,200	953.5	711	719	859	1,012	1,069	1,019.5	804.5	777	586.5	377	133	41.5	10.5	2.5
2021	영등포구	대림2동	남자	5,870	97.5	121	117.5	157.5	325	622	519	404	388	445.5	493	523.5	472	354	317	275	177.5	51.5	9	-	0.5
2021	영등포구	대림2동	여자	6,056.5	91.5	113	122.5	167.5	338	578	434.5	307	331	413.5	519	545.5	547.5	450.5	460	311.5	199.5	81.5	32.5	10.5	2
